,driverId,fname,lname,raceId,year,laps,fastestLapTime,fastestLap,fastestLapSpeed,averagelaptime,time_deviation,avg_pitstop,pit_dev
41,1,Lewis,Hamilton,885.0,2013,78,78.133,76.0,153.891,106.2301282051282,162.94546957039282,24.801,
42,1,Lewis,Hamilton,886.0,2013,70,76.354,69.0,205.615,79.21549999999999,2.790696535306897,20.7675,0.1576848122046019
43,1,Lewis,Hamilton,887.0,2013,52,94.15899999999999,51.0,225.231,107.44638461538459,19.125995923989542,26.8305,3.104905876190129
44,1,Lewis,Hamilton,888.0,2013,60,94.156,57.0,196.83,101.69396666666668,12.008638152182643,19.374666666666666,0.09731563766082574
45,1,Lewis,Hamilton,890.0,2013,70,84.64699999999999,69.0,186.322,87.84921428571427,4.0577185704400955,21.81,0.34198830389356816
46,1,Lewis,Hamilton,891.0,2013,44,111.596,39.0,225.943,114.77113636363637,3.572534476477965,23.039499999999997,0.5055813485483814
47,1,Lewis,Hamilton,892.0,2013,53,85.849,51.0,242.924,89.56375471698115,4.430241189413006,24.387500000000003,0.1025304832720491
48,1,Lewis,Hamilton,893.0,2013,61,109.916,59.0,165.89,118.13591803278688,13.8253241424268,29.558500000000002,0.7445834405894352
49,1,Lewis,Hamilton,894.0,2013,55,102.539,53.0,197.134,113.07192727272724,16.075341620532832,22.2605,0.013435028842543238
50,1,Lewis,Hamilton,895.0,2013,7,101.202,3.0,206.569,113.20157142857144,18.78424320059362,25.297,
51,1,Lewis,Hamilton,896.0,2013,60,89.05199999999999,53.0,207.182,92.0777,3.957936888954793,23.560000000000002,0.01979898987322492
52,1,Lewis,Hamilton,897.0,2013,55,105.463,47.0,189.586,108.46132727272726,4.033386505868724,21.4905,0.16758430714121308
53,1,Lewis,Hamilton,898.0,2013,56,100.818,50.0,196.857,106.86617857142858,12.992106150354449,23.904,
54,1,Lewis,Hamilton,899.0,2013,71,76.69200000000001,51.0,202.268,79.28454929577461,4.649560617609037,21.48766666666667,3.6613332726389882
55,1,Lewis,Hamilton,901.0,2014,56,103.066,53.0,193.611,107.60667857142857,4.669056977425052,24.794666666666668,0.43829366106907436
56,1,Lewis,Hamilton,902.0,2014,57,97.108,49.0,200.634,104.9604035087719,14.544790201133445,24.9165,0.3245620125646251
57,1,Lewis,Hamilton,903.0,2014,54,101.196,42.0,193.916,103.80017857142857,3.989729323729039,23.4835,0.7290270914033297
58,1,Lewis,Hamilton,904.0,2014,66,89.483,54.0,187.275,91.89628787878787,3.506181046556985,23.2705,0.4518412331782034
59,1,Lewis,Hamilton,905.0,2014,78,79.361,34.0,151.51,84.31885897435897,11.618275160587576,27.509,
60,1,Lewis,Hamilton,906.0,2014,46,78.94200000000001,24.0,198.875,87.21160869565215,15.140303269351072,23.985500000000002,0.6102331521639927
61,1,Lewis,Hamilton,907.0,2014,71,72.217,41.0,215.65,74.32264788732394,3.130795152757712,22.3905,0.23263813101037456
62,1,Lewis,Hamilton,908.0,2014,52,97.176,26.0,218.239,169.4633461538462,499.03336252803257,29.485,0.27435743110037913
63,1,Lewis,Hamilton,909.0,2014,67,79.908,53.0,206.066,84.26035820895524,7.3773746042586446,19.831999999999997,0.1085725563851187
64,1,Lewis,Hamilton,910.0,2014,70,87.38,36.0,180.494,97.01307142857138,14.615088043903667,23.582,0.3082985565973347
65,1,Lewis,Hamilton,911.0,2014,38,113.707,33.0,221.748,118.68631578947368,8.524960857816975,24.46766666666667,1.2817309910169659
66,1,Lewis,Hamilton,912.0,2014,53,88.004,29.0,236.975,89.62709433962267,2.941512276312664,24.453,
